time,wavelength,intensity,temperature
614.35,584.8235201,0.585869506,203.5037406
614.85,584.7857475,0.58610324,203.5037406
615.3666667,584.797532,0.586520899,203.5286783
615.8666667,584.7963899,0.585746116,203.5286783
616.3833333,584.7685132,0.587176711,203.553616
616.8833333,584.7949601,0.585754729,203.553616
617.4,584.8009822,0.585982436,203.6034913
617.9,584.817464,0.585822761,203.6034913
618.4,584.8291404,0.586179113,203.5037406
618.9166667,584.7949778,0.586825975,203.4538653
619.4166667,584.8454463,0.585863344,203.4538653
619.9333333,584.8097286,0.586845841,203.3541147
620.4333333,584.8089572,0.586288564,203.3291771
620.9333333,584.8232088,0.587520701,203.3790524
621.45,584.8523361,0.586222437,203.3790524
621.95,584.8065164,0.586488255,203.4289277
622.4666667,584.8210463,0.586284517,203.40399
622.9666667,584.8472317,0.586211135,203.478803
623.4833333,584.7972472,0.587223563,203.5286783
623.9833333,584.8437837,0.586021782,203.6034913
624.4833333,584.7959779,0.586343442,203.553616
625,584.8364471,0.586063159,203.5785536
625.5,584.8209736,0.587448183,203.6034913
626.0166667,584.8142292,0.586520396,203.553616
626.5166667,584.8489664,0.586010232,203.5286783
627.0333333,584.8333156,0.586486512,203.4289277
627.5333333,584.866555,0.5861925,203.4538653
628.0333333,584.8828949,0.586609159,203.3790524
628.55,584.854097,0.58722321,203.40399
629.05,584.8391245,0.587576049,203.4538653
629.5666667,584.8640246,0.586739067,203.4289277
630.0666667,584.9060708,0.58605884,203.5286783
630.5666667,584.9018806,0.58640394,203.4538653
631.0833333,584.8451779,0.586764073,203.3291771
631.5833333,584.8529533,0.586771024,203.3042394
632.1,584.8988456,0.586829383,203.1795511
632.6,584.8744508,0.58719543,203.0548628
633.1166667,584.9102137,0.586457415,202.9551122
633.6166667,584.8987862,0.586755014,202.8802993
634.1166667,584.8152813,0.587775528,202.8553616
634.6333333,584.9188729,0.58686321,202.8304239
635.1333333,584.9502655,0.586592005,202.7306733
635.65,584.9132552,0.586584461,202.680798
636.15,584.9281384,0.587085741,202.605985
636.65,584.9409615,0.586139974,202.6309227
637.1666667,584.8972033,0.587333718,202.5561097
637.6666667,584.8791232,0.587102932,202.4314214
638.1833333,584.8745779,0.586500555,202.3067332
638.6833333,584.8765678,0.587462505,202.2568579
639.2,584.925113,0.587350487,202.1820449
639.7,584.955929,0.586860479,202.1321696
640.2,584.9057365,0.587593182,202.0822943
640.7166667,584.9577199,0.586854836,202.0822943
641.2166667,584.9319814,0.586930289,202.1321696
641.7333333,584.9445531,0.587083056,202.1072319
642.2333333,584.9370216,0.587265857,202.0074813
642.75,584.9683135,0.586209246,202.0573566
643.25,584.956871,0.586508062,202.1571072
643.75,584.9467319,0.587302697,202.2568579
644.2666667,584.8907918,0.58746859,202.2568579
644.7666667,584.9485119,0.587084351,202.2568579
645.2833333,584.9777996,0.587239667,202.1321696
645.7833333,584.9797388,0.58678131,202.1820449
646.2833333,584.9799478,0.586677921,202.3067332
646.8,584.9405347,0.586816262,202.3566085
647.3,584.9558818,0.586789464,202.4064838
647.8166667,584.9549902,0.586789464,202.5311721
648.3166667,584.9611031,0.587031724,202.5311721
648.8333333,584.9585741,0.5871745,202.4812968
649.3333333,585.0048457,0.58674155,202.6309227
649.8333333,584.9719036,0.585876145,202.7057357
650.35,584.9521535,0.58717462,202.7805486
650.85,584.9744921,0.586261645,202.8553616
651.3666667,584.9892927,0.586296786,202.9052369
651.8666667,584.946531,0.587749985,202.7805486
652.3833333,584.9849004,0.587165468,202.8304239
652.8833333,584.9931423,0.586204713,202.8304239
653.3833333,584.9811008,0.587214258,202.8304239
653.9,584.9551881,0.587843415,202.8054863
654.4,584.9223504,0.586645893,202.5561097
654.9166667,584.9346601,0.586961155,202.4812968
655.4166667,585.0068422,0.586902491,202.5561097
655.9333333,584.9661993,0.58703751,202.6309227
656.4333333,584.9743879,0.587506731,202.5810474
656.9333333,584.9829397,0.586502964,202.5311721
657.45,584.9557033,0.587239871,202.4064838
657.95,584.9344706,0.586434063,202.2319202
658.4666667,584.9766987,0.586793534,202.1321696
658.9666667,585.0223309,0.586511262,202.1571072
659.4833333,584.9930799,0.586882267,202.1571072
659.9833333,585.0148301,0.587092529,202.2319202
660.4833333,585.0092224,0.587650073,202.2568579
661,585.0095606,0.587083334,202.4812968
661.5,584.9828923,0.586929732,202.5311721
662.0166667,585.0153179,0.587397397,202.605985
662.5166667,585.0235674,0.586932642,202.755611
663.0333333,585.0346424,0.587646086,202.8802993
663.5333333,585.0063477,0.587110804,202.9800499
664.0333333,585.010105,0.586686244,203.0548628
664.55,585.006283,0.587442973,203.1546135
665.05,584.9685726,0.586883523,203.1795511
665.5666667,585.0167006,0.586512094,203.2294264
666.0666667,585.0268858,0.587039844,203.3291771
666.5833333,585.0435833,0.586684834,203.4538653
667.0833333,585.0344913,0.5870292,203.5785536
667.6,585.0061746,0.586413114,203.6034913
668.1,585.0238794,0.586183646,203.6783042
668.6166667,584.9936098,0.587114914,203.7281796
669.1166667,584.9480961,0.587017222,203.8279302
669.6166667,584.9223271,0.587659869,203.8279302
670.1333333,585.0159651,0.586646284,203.8528678
670.6333333,585.0110462,0.586585756,203.9027431
671.15,585.0372524,0.585936792,203.9027431
671.65,585.0111391,0.586906004,203.8778055
672.15,585.019639,0.586113324,203.9276808
672.6666667,584.9694215,0.587593855,203.9276808
673.1666667,584.9543034,0.586474326,203.8778055
673.6833333,584.9514938,0.587761078,203.7032419
674.1833333,584.9960459,0.586997858,203.7531172
674.7,584.9942283,0.586857097,203.7531172
675.2,584.9811665,0.586816053,203.553616
675.7,584.9865201,0.586780009,203.5037406
676.2166667,584.9802553,0.587453684,203.5286783
676.7166667,585.020872,0.586504591,203.3790524
677.2333333,585.0077459,0.587499833,203.3790524
677.7333333,585.0466065,0.586886662,203.3291771
678.2333333,585.0073527,0.586860533,203.3042394
678.75,584.9857092,0.586665875,203.3291771
679.25,584.9908091,0.587115012,203.3042394
679.7666667,584.949481,0.587859946,203.2543641
680.2666667,584.9947943,0.587159872,203.2294264
680.7833333,584.9598074,0.586645146,203.2044888
681.2833333,584.9721106,0.586507378,203.1546135
681.7833333,585.0008667,0.585612885,203.1546135
682.3,585.0136809,0.586350719,203.1546135
682.8,584.96308,0.586438809,203.2294264
683.3166667,584.9518406,0.586778155,203.2044888
683.8166667,584.9634224,0.587054656,203.1795511
684.3333333,584.9900936,0.58609363,203.0049875
684.8333333,584.9860966,0.587067251,202.9551122
685.3333333,585.0089726,0.586385044,203.1047382
685.85,584.9927358,0.586050888,203.1795511
686.35,584.9903766,0.586168772,203.1296758
686.8666667,584.9485838,0.586457759,203.2294264
687.3666667,585.0012606,0.586462238,203.2793017
687.8666667,584.9836599,0.586654082,203.2543641
688.3833333,585.0005814,0.586550035,203.2294264
688.8833333,585.0105226,0.586392437,203.2793017
689.4,584.9825963,0.586341372,203.2543641
689.9,584.989014,0.586335992,203.2294264
690.4166667,584.9892281,0.586177969,203.3291771
690.9166667,584.993903,0.585552143,203.3042394
691.4166667,584.9631058,0.587118541,203.3291771
691.9333333,585.0245968,0.585922053,203.2543641
692.4333333,584.9591428,0.586272507,203.2294264
692.95,584.9785352,0.586188283,203.2044888
693.45,584.9939145,0.586747857,203.0548628
693.95,584.9788401,0.586763744,203.0798005
694.4666667,584.9742533,0.587054898,202.9301746
694.9666667,585.0018333,0.585804357,202.9052369
695.4833333,584.975331,0.586331653,202.9800499
695.9833333,584.9945022,0.585968747,202.9551122
696.5,584.9889475,0.586113164,202.9301746
697,584.9855947,0.585571107,202.8802993
697.5,584.9682622,0.586063148,202.8802993
698.0166667,584.9330695,0.586657215,202.8304239
698.5166667,584.9518895,0.586884127,202.755611
699.0333333,584.917534,0.586812737,202.7057357
699.5333333,585.0016558,0.586582343,202.755611
700.05,584.9784853,0.586691341,202.7805486
700.55,584.949069,0.58758793,202.7805486
701.05,584.9972372,0.586964539,202.8054863
701.5666667,584.9610353,0.586347955,202.6309227
702.0666667,585.0033183,0.586308381,202.7057357
702.5833333,584.9665007,0.586664172,202.6558603
703.0833333,584.9676396,0.58766423,202.5810474
703.5833333,585.02737,0.5858673,202.5810474
704.1,584.9604716,0.586186172,202.5062344
704.6,584.9919873,0.586784498,202.5062344
705.1166667,584.9783237,0.586462495,202.1820449
705.6166667,584.9928996,0.587104028,202.1571072
706.1333333,584.9872544,0.586144879,202.1571072
706.6333333,585.0062196,0.586062902,202.1820449
707.1333333,585.0115855,0.585713892,202.2319202
707.65,585.0056221,0.586393588,202.2069825
708.15,584.9999049,0.585831631,202.2319202
708.6666667,584.9606031,0.586622851,202.2568579
709.1666667,585.0111626,0.58593024,202.2568579
709.6833333,584.9700143,0.58615921,202.2069825
710.1833333,585.002117,0.585670576,202.2069825
710.6833333,584.9634007,0.586151549,202.2817955
711.2,585.006132,0.586328613,202.3316708
711.7,585.0033511,0.586062594,202.3815461
712.2166667,584.9962701,0.585866994,202.3067332
712.7166667,585.042048,0.585784646,202.4064838
713.2333333,584.9209617,0.585825861,202.4563591
713.7333333,584.9533415,0.585973254,202.3815461
714.2333333,584.9809693,0.587401209,202.4064838
714.75,584.9827199,0.586516751,202.4314214
715.25,585.0439037,0.586489365,202.3316708
715.7666667,585.0291885,0.585808404,202.3815461
716.2666667,584.9804048,0.58610083,202.2568579
716.7833333,585.0172382,0.586545927,202.2817955
717.2833333,584.9972736,0.586288721,202.2817955
717.7833333,585.0239934,0.586111876,202.2319202
718.3,584.9939021,0.586464737,202.2568579
718.8,584.9713897,0.586340461,202.3067332
719.3166667,584.9854756,0.586226452,202.3067332
719.8166667,584.939259,0.586743518,202.2568579
720.3333333,584.9865217,0.585569666,202.3067332
720.8333333,584.9708861,0.586344864,202.3316708
721.3333333,584.9712871,0.585934769,202.1571072
721.85,584.9518421,0.585852873,202.2319202
722.35,584.9748443,0.586428889,202.0573566
722.8666667,584.9436165,0.586971063,201.9825436
723.3666667,584.984173,0.586591745,202.1072319
723.8666667,584.9348264,0.586948874,202.032419
724.3833333,584.9921678,0.585578143,201.9326683
724.8833333,584.9864462,0.585983079,201.8578554
725.4,584.9846877,0.586096487,201.7331671
725.9,585.03104,0.586089808,201.7581047
726.4166667,585.0139765,0.585799375,201.80798
726.9166667,584.9242207,0.585760285,201.4339152
727.4166667,584.9286807,0.586312848,201.3591022
727.9333333,585.0176252,0.585728986,201.3341646
728.4333333,584.9721088,0.586359838,201.3840399
728.95,584.9527473,0.585574451,201.4089776
729.45,584.997795,0.585750232,201.4837905
729.9666667,584.9989068,0.585287289,201.5087282
730.4666667,584.9969213,0.585537498,201.5336658
730.9666667,584.9955756,0.585498848,201.5336658
731.4833333,584.9589977,0.585777399,201.5835411
731.9833333,584.9894522,0.58502423,201.4588529
732.5,584.9878658,0.586055401,201.4837905
733,584.977707,0.5855567,201.5336658
733.5166667,584.955147,0.585403217,201.4588529
734.0166667,584.9602694,0.585939894,201.4837905
734.5166667,584.9589685,0.585561477,201.3591022
735.0333333,584.9654625,0.5855082,201.2593516
735.5333333,584.9593916,0.586055778,201.3840399
736.05,585.0217368,0.585509776,201.3341646
736.55,584.9882588,0.585230902,201.3591022
737.0666667,584.9568849,0.586066752,201.4588529
737.5666667,585.0038683,0.585619814,201.6084788
738.0666667,584.9833045,0.585582042,201.7581047
738.5833333,585.0246226,0.585494859,201.8578554
739.0833333,585.0311906,0.58581443,201.9825436
739.6,585.0293623,0.585840853,202.1072319
740.1,584.9899802,0.585867056,202.2319202
740.6166667,584.9598519,0.585539841,202.4064838
741.1166667,584.946513,0.58603549,202.5311721
741.6166667,584.9947201,0.585287802,202.5810474
742.1333333,585.0127562,0.585371183,202.7306733
742.6333333,585.025183,0.585515015,202.8304239
743.15,584.9910802,0.585985038,202.7306733
743.65,584.9745366,0.585042488,202.5311721
744.15,584.9984878,0.585759818,202.5810474
744.6666667,584.9811076,0.587086635,202.6558603
745.1833333,584.9929736,0.585598083,202.7805486
745.6833333,584.9733394,0.586495474,202.7306733
746.1833333,584.9821424,0.585854186,202.7306733
746.7,584.995423,0.585660866,202.755611
747.2,584.9529686,0.585991663,202.8802993
747.7166667,584.9778322,0.585960651,202.9301746
748.2166667,584.9765368,0.585918419,202.8304239
748.7333333,584.9841618,0.585999207,202.8553616
749.2333333,584.9847616,0.586147936,202.8553616
749.7333333,584.9630856,0.585396418,202.8802993
750.25,585.0431468,0.585421075,202.7057357
750.75,585.0019361,0.585605425,202.7306733
751.2666667,584.9994597,0.585419268,202.8802993
751.7666667,584.9883369,0.585067938,202.9301746
752.2833333,584.9473766,0.586511344,202.9301746
752.7833333,585.0133147,0.585199184,202.9052369
753.2833333,585.0132236,0.585440751,202.8054863
753.8,584.9829682,0.585767447,202.7805486
754.3,584.9691543,0.585100107,202.7805486
754.8166667,585.0032873,0.584921299,202.7805486
755.3166667,584.9758245,0.585701912,202.7306733
755.8166667,584.9810828,0.58563685,202.7306733
756.3333333,585.0272577,0.584384093,202.605985
756.85,585.0232451,0.58498479,202.605985
757.35,584.9807485,0.585401519,202.7057357
757.85,585.0131841,0.584938924,202.755611
758.3666667,584.9886893,0.586028756,202.7805486
758.8666667,584.9801051,0.585687699,202.7057357
759.3833333,584.9724111,0.584787762,202.6558603
759.8833333,584.968169,0.585776547,202.605985
760.4,584.9769882,0.586030167,202.6309227
760.9,584.9518334,0.585537347,202.3815461
761.4,585.0113803,0.585590706,202.4314214
761.9166667,585.034704,0.585592898,202.4064838
762.4166667,584.9501485,0.585788891,202.4064838
762.9333333,584.958381,0.5859426,202.3566085
763.4333333,584.9686487,0.585792705,202.3815461
763.95,584.9867951,0.584949773,202.5561097
764.45,584.998263,0.584894205,202.4314214
764.95,584.9929639,0.584911401,202.5311721
765.4666667,584.9887406,0.585772277,202.6309227
765.9666667,585.0086938,0.585367634,202.5810474
766.4833333,585.03348,0.584868906,202.605985
766.9833333,585.0024128,0.585435305,202.7306733
767.4833333,585.0004675,0.584865345,202.8054863
768,585.0293409,0.58460113,202.9301746
768.5,584.9787879,0.585783523,202.9551122
769.0166667,584.9558572,0.586932098,202.9052369
769.5166667,585.0468037,0.585724124,203.0049875
770.0333333,585.0243425,0.584919446,203.0299252
770.5333333,585.0153625,0.585497327,202.9800499
771.05,585.0431305,0.585279625,203.1795511
771.55,585.0321695,0.585373674,203.3790524
772.05,584.9992973,0.585258962,203.5785536
772.5666667,585.0066051,0.585458867,203.5286783
773.0666667,585.038857,0.586007503,203.6783042
773.5833333,585.0527789,0.585193441,203.8029925
774.0833333,585.0712523,0.585713498,203.8778055
774.6,585.078264,0.585108367,204.1521197
775.1,584.9931287,0.585887251,204.0523691
775.6,585.0589092,0.585853407,204.1770574
776.1166667,585.0188859,0.586382026,204.3017456
776.6166667,585.0509025,0.585926315,204.2518703
777.1333333,585.0927323,0.584966388,204.4763092
777.6333333,585.0255035,0.586122067,204.4513716
778.15,585.0567681,0.585667179,204.6009975
778.65,585.0666512,0.58561803,204.6259352
779.15,585.1179667,0.585502683,204.7007481
779.6666667,585.0957992,0.586144728,204.8004988
780.1666667,585.0666407,0.585744056,204.6758105
780.6833333,585.0593584,0.585485718,204.7256858
781.2,585.0947223,0.586703921,204.8004988
781.7,585.061819,0.586668144,204.8503741
782.2,585.0625749,0.586049092,204.7007481
782.7166667,585.0886499,0.586032943,204.6758105
783.2166667,585.0855906,0.585476028,204.7256858
783.7333333,585.0854947,0.587101283,204.8254364
784.2333333,585.0755204,0.585735717,204.925187
784.75,585.053889,0.585831955,204.8254364
785.25,585.1134604,0.585512489,204.9002494
785.75,585.0599834,0.586848914,204.925187
786.2666667,585.0252696,0.585730414,204.8004988
786.7666667,585.1008309,0.58562045,204.8254364
787.2833333,585.0213022,0.586075415,204.6758105
787.7833333,585.0982012,0.58519922,204.6508728
788.3,585.0127355,0.585859606,204.4014963
788.8,585.0720316,0.586022583,204.4014963
789.3,585.0722908,0.585600188,204.3516209
789.8166667,585.0394375,0.586302226,204.276808
790.3166667,585.0345634,0.586747054,204.2518703
790.8333333,585.0640094,0.586236772,204.2269327
791.3333333,585.0967155,0.586178777,204.3017456
791.8333333,585.1011348,0.585503907,204.2518703
792.35,585.0838152,0.585235703,204.2518703
792.85,585.0580224,0.585366455,204.127182
793.3666667,585.0593361,0.585926418,204.1521197
793.8666667,585.0668456,0.585516875,204.1770574
794.3833333,585.0869161,0.586105453,204.0523691
794.8833333,585.0994535,0.585769432,204.0274314
795.3833333,585.1000418,0.586473263,204.0024938
795.9,585.0395069,0.58598621,203.9526185
796.4,585.0830219,0.584825516,203.9276808
796.9166667,585.0511542,0.585839766,203.7780549
797.4166667,585.0947653,0.585344386,203.7531172
797.9333333,585.083656,0.58515173,203.6533666
798.4333333,585.0674856,0.585339858,203.478803
798.95,585.0739582,0.585480495,203.3541147
799.45,585.0847345,0.58525982,203.2793017
799.9666667,585.0895394,0.585308313,203.3042394
800.4666667,585.1092222,0.584753201,203.3042394
800.9666667,585.0789687,0.585299279,203.5037406
801.4833333,585.0889993,0.585852812,203.7032419
801.9833333,585.0896454,0.585256076,203.7531172
802.5,585.1000854,0.585303396,204.0274314
803,585.1036468,0.58547217,204.1521197
803.5,585.0561423,0.584738607,204.2269327
804.0166667,585.1177513,0.585386238,204.0773067
804.5166667,585.0965848,0.585237472,204.3017456
805.0333333,585.1023878,0.584927986,204.4763092
805.5333333,585.0716043,0.585376536,204.4264339
806.05,585.122224,0.585140962,204.5261845
806.55,585.1080516,0.584876327,204.5261845
807.05,585.1056679,0.585455247,204.5511222
807.5666667,585.0921664,0.585066527,204.7256858
808.0666667,585.0818859,0.584739453,204.7755611
808.5833333,585.0789741,0.584968261,204.8503741
809.0833333,585.0885504,0.585210771,204.8503741
809.5833333,585.1308287,0.584737318,204.8503741
810.1,585.0826257,0.586026377,204.7755611
810.6,585.0859185,0.584884335,204.9002494
811.1166667,585.0535406,0.585584863,204.8254364
811.6166667,585.1380126,0.585094568,204.7506234
812.1333333,585.0559956,0.585374108,204.7506234
812.6333333,585.0921859,0.585132573,204.7755611
813.1333333,585.1086938,0.58554574,204.5760599
813.65,585.0830842,0.585747169,204.6259352
814.15,585.1126334,0.585816251,204.6508728
814.6666667,585.0657558,0.585161548,204.7755611
815.1666667,585.0530349,0.585335789,204.7007481
815.6833333,585.0799357,0.585616097,204.6758105
816.1833333,585.0705029,0.584792344,204.5511222
816.6833333,585.1002175,0.585418373,204.6009975
817.2,585.104373,0.584696236,204.7755611
817.7,585.1026088,0.585033338,204.7007481
818.2166667,585.0879468,0.584842333,204.5511222
818.7166667,585.0496363,0.584956904,204.3017456
819.2333333,585.0678995,0.584888973,204.3516209
819.7333333,585.0255275,0.585227393,204.2518703
820.25,585.0720283,0.584888407,204.3266833
820.75,585.1008095,0.584967537,204.3266833
821.25,585.0783473,0.585303491,204.201995
821.7666667,585.1064345,0.585552929,204.276808
822.2666667,585.0488909,0.585734822,204.201995
822.7833333,585.0704688,0.5844698,204.201995
823.2833333,585.0444585,0.585493294,204.0523691
823.8,585.0176727,0.585309643,204.1022444
824.3,585.0554884,0.585149896,204.1022444
824.8,585.0254609,0.58412052,203.8528678
825.3166667,585.0300031,0.584739761,203.7032419
825.8166667,585.0149968,0.585225318,203.5286783
826.3333333,585.0666886,0.584343705,203.5037406
826.8333333,585.0668405,0.5847329,203.6034913
827.35,585.058923,0.584236312,203.4538653
827.85,585.0503722,0.584366749,203.2543641
828.35,585.0524509,0.584686611,203.1546135
828.8666667,585.0443625,0.584394703,203.1546135
829.3833333,584.9950412,0.584247562,203.2294264
829.8833333,585.0014803,0.58482203,203.0548628
830.3833333,585.0278283,0.584879093,203.1546135
830.9,585.0014387,0.584956766,203.1047382
831.4,585.0344429,0.58373315,203.2793017
831.9166667,585.055659,0.583996244,203.40399
832.4166667,584.9925846,0.584973862,203.5785536
832.9333333,584.9898563,0.58516289,203.7281796
833.4333333,585.0079357,0.585115486,203.7032419
833.9333333,585.0366203,0.584443805,203.8029925
834.45,585.0307384,0.584692682,203.9276808
834.95,585.0528103,0.584285868,204.0523691
835.4666667,585.0447119,0.584140035,204.1521197
835.9666667,585.0191954,0.583942976,204.2269327
836.4666667,585.0534846,0.584322735,204.2518703
836.9833333,585.0675927,0.584153169,204.3516209
837.4833333,585.0629099,0.583987819,204.5012469
838,585.0410709,0.583892915,204.6508728
838.5,585.0092203,0.584975295,204.6508728
839.0166667,584.9758395,0.584688846,204.6758105
839.5166667,585.0176775,0.584804676,204.6009975
840.0166667,585.0418837,0.584314972,204.4763092
840.5333333,585.0028595,0.584525346,204.5261845
841.0333333,585.0027716,0.584317699,204.5511222
841.55,585.018852,0.584349792,204.5760599
842.05,584.989963,0.584857098,204.4763092
842.5666667,584.9639365,0.584694404,204.3765586
843.0666667,585.010102,0.584610384,204.2269327
843.5666667,585.0399454,0.584365208,204.3017456
844.0833333,584.9902396,0.583867495,204.3017456
844.5833333,585.0709473,0.584051787,204.2269327
845.1,584.9748823,0.583891154,204.2518703
845.6,584.9964314,0.584786385,204.1521197
846.1166667,585.0392023,0.58468434,204.1770574
846.6166667,585.0210079,0.584402236,204.1521197
847.1166667,585.0290892,0.583973185,204.3017456
847.6333333,584.9722863,0.584897028,204.276808
848.1333333,585.0365273,0.583743564,204.3266833
848.65,585.0371708,0.584351889,204.3516209
849.15,585.0428029,0.584395465,204.4513716
849.65,585.0112008,0.584652674,204.4763092
850.1666667,585.0159606,0.584271099,204.4264339
850.6666667,585.0513099,0.583757657,204.4763092
851.1833333,584.9840064,0.584012125,204.5511222
851.6833333,584.9817447,0.584361083,204.5760599
852.2,584.9811365,0.584210627,204.6009975
852.7,584.9719888,0.585230479,204.4763092
853.2,585.0445566,0.584138752,204.5261845
853.7166667,585.0386026,0.584047665,204.5261845
854.2166667,584.9731617,0.584814843,204.4014963
854.7333333,585.0121575,0.584524764,204.3017456
855.2333333,585.0253249,0.58440725,204.2518703
855.75,584.991605,0.584878278,204.3017456
856.25,585.0448788,0.583930552,204.3765586
856.75,585.0304392,0.584014101,204.4264339
857.2666667,584.983819,0.585322754,204.3266833
857.7666667,585.0083167,0.584994673,204.2518703
858.2833333,584.983218,0.584663277,204.276808
858.7833333,584.9803455,0.584534947,204.2269327
859.3,584.9691274,0.584065867,204.2269327
859.8,584.9615505,0.584653676,204.1770574
860.3166667,585.0187576,0.584137832,204.127182
860.8166667,584.9787474,0.58373116,204.127182
861.3166667,584.9414862,0.584826229,204.0773067
861.8333333,585.0160553,0.584086359,204.1022444
862.3333333,585.0260559,0.58400052,204.201995
862.85,584.9786277,0.584521423,204.1521197
863.35,585.0267931,0.5840644,204.0523691
863.8666667,584.9672525,0.584266018,204.0274314
864.3666667,584.9678201,0.584051503,204.1521197
864.8666667,584.9175776,0.584680359,204.2518703
865.3833333,585.0076874,0.584000309,204.3266833
865.8833333,585.0131347,0.583906995,204.3516209
866.4,584.9538554,0.584490397,204.4014963
866.9,584.9458535,0.584773976,204.5261845
867.4166667,584.9356116,0.584487868,204.6508728
867.9166667,584.9220798,0.58450396,204.6508728
868.4166667,585.0046444,0.584094175,204.7506234
868.9333333,584.89691,0.583986732,204.7755611
869.4333333,584.9489672,0.584907096,204.7007481
869.95,584.9383857,0.584735439,204.6758105
870.45,584.9423883,0.584601964,204.8254364
870.9666667,584.9693738,0.583825806,204.9750623
871.4666667,584.9579618,0.583841154,205
871.9666667,585.0019045,0.584604422,205.0249377
872.4833333,584.9930618,0.584277913,205
872.9833333,584.9814571,0.585675798,205
873.5,584.9727366,0.5849231,204.9750623
874,585.0183055,0.585071034,204.925187
874.5,584.9645344,0.584907152,204.9750623
875.0166667,585.0058326,0.584694546,204.9750623
875.5166667,584.9747982,0.584838514,205.0498753
876.0333333,585.0206988,0.58454024,205.1246883
876.5333333,584.9907853,0.585272871,205.1995012
877.05,584.9923658,0.585261235,205.2244389
877.55,584.9498383,0.585865217,205.3491272
878.05,584.9968383,0.585095479,205.4239401
878.5666667,584.9501021,0.584945853,205.4738155
879.0666667,585.0325508,0.584752046,205.3990025
879.5833333,585.0180655,0.584432709,205.3990025
880.0833333,584.9714056,0.585314914,205.4488778
880.5833333,584.9999474,0.584710046,205.3491272
881.1,584.9999989,0.584980079,205.2743142
881.6,584.952811,0.585585874,205.2743142
882.1166667,584.9505485,0.584817606,205.2493766
882.6166667,585.0143846,0.584587478,205.2493766
883.1333333,584.9445956,0.585477234,205.2992519
883.6333333,585.0340344,0.584895762,205.3241895
884.1333333,584.95292,0.585378364,205.2743142
884.65,584.9827216,0.584666882,205.2244389
885.15,584.9586488,0.586225084,205.3241895
885.6666667,584.9665264,0.584186423,205.3990025
886.1666667,584.961018,0.584967523,205.4239401
886.6666667,584.9961182,0.585113251,205.4488778
887.1833333,585.0007476,0.584106897,205.4488778
887.6833333,584.9567868,0.585248123,205.4738155
888.2,584.9557922,0.584955343,205.4987531
888.7,584.9342182,0.585938362,205.4488778
889.2166667,584.9660531,0.585236081,205.4987531
889.7166667,584.9460698,0.584735252,205.4738155
890.2166667,584.9504952,0.585390286,205.5985037
890.7333333,584.9382588,0.584600014,205.5236908
891.25,584.9464125,0.584968949,205.5486284
891.75,584.9476666,0.585743272,205.6483791
892.25,584.9704813,0.584589031,205.6234414
892.7666667,584.9674635,0.585886437,205.6483791
893.2833333,584.9044585,0.585524645,205.5985037
893.7833333,584.9362652,0.585363651,205.6483791
894.2833333,584.9401578,0.584950133,205.5486284
894.8,584.9002376,0.58589247,205.5735661
895.3,584.9244805,0.58562636,205.5985037
895.8166667,584.8981259,0.585240847,205.5486284
896.3166667,584.9665879,0.585986593,205.6733167
896.8333333,584.9389643,0.586189453,205.7481297
897.3333333,584.9340117,0.585400263,205.798005
897.85,584.9181787,0.586243056,205.7481297
898.35,584.9270543,0.585925612,205.7481297
898.8666667,584.9421131,0.585891137,205.872818
899.3666667,584.9278645,0.585332522,205.8977556
899.8833333,584.928074,0.585951113,205.9725686
900.3833333,584.890085,0.585940205,205.9476309
900.8833333,584.9498207,0.585563394,205.8229426
901.4,584.9373896,0.585602287,205.798005
901.9,584.9248298,0.585865763,205.7730673
902.4166667,584.9144362,0.58642638,205.8977556
902.9166667,584.929059,0.585607662,205.872818
903.4333333,584.8753921,0.586826373,205.7730673
903.9333333,584.9024106,0.585798725,205.6483791
904.4333333,584.8940101,0.585586301,205.5486284
904.95,584.9276445,0.586312789,205.4738155
905.45,584.9089812,0.5862263,205.5486284
905.9666667,584.8975187,0.586656799,205.5486284
906.4666667,584.9406433,0.586621905,205.5236908
906.9833333,584.9370843,0.585816696,205.4239401
907.4833333,584.911304,0.586033187,205.4488778
907.9833333,584.9106233,0.586506393,205.3740648
908.5,584.8813519,0.586213691,205.3241895
909,584.8912168,0.586651388,205.2493766
909.5166667,584.9654357,0.586738975,205.1246883
910.0166667,584.9405821,0.586420427,205.0249377
910.5166667,584.9674337,0.587098729,205.0498753
911.0333333,584.9464412,0.586249057,205
911.5333333,584.8837827,0.588210061,204.8254364
912.05,584.9645658,0.587373289,204.8254364
912.55,584.9060775,0.587173528,204.6259352
913.0666667,584.9748286,0.586555645,204.6508728
913.5666667,584.9054651,0.586572871,204.6259352
914.0666667,584.9798707,0.586413701,204.7007481
914.5833333,584.9476496,0.586982013,204.6758105
915.0833333,584.9290609,0.587436994,204.8254364
915.6,584.9899238,0.587171636,204.9750623
916.1,584.9542022,0.587284286,205
916.6,584.9395734,0.588009423,205.1496259
917.1166667,584.965301,0.587077285,205.1745636
917.6166667,584.9877672,0.58729867,205.2992519
918.1333333,584.9861631,0.587278634,205.3990025
918.6333333,584.9707696,0.587870176,205.2992519
919.15,584.9704737,0.587169746,205.1745636
919.65,584.9781995,0.587851443,205.1496259
920.15,584.9779678,0.587624075,205
920.6666667,584.9560379,0.587281915,204.9002494
